;meta[fps=30]
;meta[frames=181]
jaw_open_a;0;0;0;0;0;-0.0072838096;0.010895238;0.021988574;0.025447622;0.02168381;0.010697143;-0.007512381;-0.00016761932;0.00009142858;0;0;0;0;0;-0.00054857146;-0.0016914288;-0.004434285;0.024240002;0.040000003;0.04284572;0.032777146;0.012262858;-0.009851429;0;0;0;-0.004144762;-0.009691428;0.036297146;0.062232386;0.064731434;0.057188574;0.023740953;0.00688762;0.05027048;0.07238096;0.06723048;0.049493343;0.014232381;-0.0034895241;-0.0065066675;-0.0003504762;0.0004571429;0;0;0;0;0;0;-0.008365715;0.010811429;0.027977142;0.034080002;0.028068574;0.01160381;0.0038247611;0.03289143;0.077306665;0.10860191;0.107790485;0.076312385;0.06598019;0.061694473;0.08830629;0.09590858;0.11356649;0.13435428;0.14988343;0.12813257;0.08222019;0.023588572;0.024205718;0.041219052;0.034084573;0.032210287;0.06281449;0.1340663;0.20979205;0.22167315;0.17418973;0.10687544;0.048067052;0.04101791;0.057264764;0.06585905;0.06805334;0.04844191;0.009356191;-0.0044952384;-0.0025295238;0;0;0;0;0;0;0;0;0;-0.008982858;0.010640001;0.03163429;0.03938286;0.035428576;0.020182857;-0.0063542863;-0.00376;0.00029714286;0.00009142858;0;0;-0.011387013;0.0068737674;0.04297143;0.076492466;0.0921974;0.0829548;0.04628779;0.031027533;0.027873246;0.027291432;0.025126236;0.018003117;0.010028053;0.00391065;0.00019948061;-0.011029611;0.004928;0.032630857;0.06360869;0.10333532;0.14730516;0.1676023;0.18127818;0.17241511;0.14487131;0.14161463;0.13885486;0.1303086;0.094557725;0.046550866;0.016422858;0.04087314;0.07995428;0.111616;0.098185144;0.04868876;0.024643049;0.022482289;0.022028191;0.037214477;0.05357714;0.083184764;0.10526477;0.09389715;0.04598858;0.007680001;-0.012800001;0;0;0;-0.0041600005;0.0006628572;0.010880001;0.03344;0.061440002;0.10900571;0.15833905;0.17293714;0.14216383;0.08505905;0.021302858;-0.009721905;-0.0063238093;-0.0032914288;-0.0012419048;-0.00054857146;0.0004571429;0;0;0;0;0;0;0;0;0;0
jaw_open_o;0;0;0;0;0;-0.010217143;0.0043085706;0.032895997;0.07534857;0.12155886;0.152192;0.15215088;0.13026516;0.09117715;0.051771436;0.051011432;0.049661715;0.050161146;0.03200686;-0.0022091432;-0.007282284;0.05001143;0.10740572;0.13972571;0.13384327;0.090739585;0.0615347;0.058240004;0.07337525;0.08665143;0.09869714;0.078800544;0.06402613;0.062739596;0.08367239;0.083268575;0.085222855;0.058118097;0.052537147;0.06902858;0.10352382;0.09915429;0.08630857;0.056655236;0.027428573;0.0069942866;-0.00027428532;-0.0029257145;0;0;0;0;0;0;-0.0064000003;0.0011885719;0.020754287;0.055573326;0.0852419;0.11387429;0.088618666;0.07702857;0.06794058;0.055850677;0.03833601;0.03057372;-0.0018438094;-0.005296763;0;0;0;0;-0.0035961906;-0.0055161915;0.018834287;0.048015244;0.07964953;0.10761143;0.09473981;0.0683901;0.0712823;0.08472001;0.10877258;0.13787429;0.11369601;0.06914286;0.029266289;-0.012043428;0.00557257;0.05266286;0.070125714;0.06656;0.041965716;-0.003657143;-0.0069485717;0;-0.00015238098;-0.010150401;-0.000025597357;0.040419966;0.094290294;0.14105418;0.1663098;0.15677258;0.12531018;0.107748576;0.09698196;0.09548799;0.108876795;0.1289527;0.13600366;0.14597487;0.1439354;0.1236864;0.112304464;0.10330912;0.09259704;0.094459444;0.093808785;0.074637726;0.056854863;0.033691432;0.006674286;-0.0027885716;-0.002971429;-0.0006857143;0.0004571429;0.0003657143;0.00013714287;-0.00009142858;0;0;0;0;-0.0014080001;0.001951086;0.0006838856;0.0015286867;0.020131662;0.046211667;0.086932115;0.12243017;0.11607908;0.08108801;0.041606862;0.019325716;0.03920686;0.070932575;0.09327086;0.098493725;0.06914286;0.071113154;0.099273145;0.121874295;0.108297154;0.095981725;0.059291426;0.05691429;0.05956572;0.05124572;0.006537143;-0.0027885707;0.02893715;0.09522515;0.14449029;0.16132116;0.13338515;0.07791086;0.036452577;0.010473142;-0.0031920006;0.003165714;0.036564894;0.06864;0.08860735;0.08669714;0.06848653;0.045760002;0.029603263;0.016594287;0.0060734707;-0.00044408176;-0.0018285715;0;0;0;0;0;0;0;0;0;0
jaw_chew;0;0;0;0;0;-0.0005916145;0.005066892;0.01890304;0.04599326;0.061499286;0.058445796;0.036336586;0.012493882;0.0071992497;0.018816525;0.023756826;0.01938333;0.009691665;-0.0008746989;-0.0016383907;0.007892329;0.027080677;0.04744844;0.053344145;0.043245118;0.024585402;0.017177952;0.026215067;0.047397327;0.06811065;0.07191252;0.05684817;0.03377838;0.024409782;0.025025474;0.028785547;0.02102458;0.007989977;0.0032793263;0.02056974;0.03358208;0.03411008;0.033000007;0.025770223;0.020114897;0.017452631;0.009360869;-0.0009255905;0;0;0;0;0;0;-0.0008206267;0.0078054955;0.020114897;0.031584583;0.032538805;0.023855425;0.009196108;0.0027681836;0.010296;0.019733205;0.02304911;0.023464195;0.018540435;0.009489051;0.004273937;0.000892193;0.014752196;0.033268772;0.04052655;0.030649452;0.012410228;0.00038645824;0.016603379;0.029008199;0.03311133;0.024809642;0.0107253995;-0.0011005304;0;0;0;0;0;0;-0.00054628926;0.0044323383;0.01970935;0.048123553;0.07932406;0.104086;0.12005721;0.12923916;0.12813702;0.112091884;0.07922863;0.041298512;0.014351424;0.002070651;-0.00030534947;0;-0.00058016396;0.005095519;0.017591944;0.037809893;0.0656402;0.08159167;0.083635405;0.08039947;0.08001428;0.08945943;0.093167774;0.0763651;0.05378114;0.04834414;0.048095718;0.04901813;0.03293766;0.012301765;-0.001301552;0;0;0;0;0;0;0;0;0.0000667952;-0.0007729158;-0.0008301688;0.0048092543;0.022758076;0.03621254;0.03847403;0.026517691;0.010047904;-0.0010591809;0;0.000057253023;-0.0007697351;0.00000000030857075;0.0107826535;0.020324824;0.024046272;0.018569063;0.008072676;-0.0008269881;0;0;0;-0.00020992776;0.0020992777;0.0041985554;0.005248194;0.0041985554;0.0020992777;-0.00020992776;-0.0009923858;0.008864677;0.03043952;0.045977514;0.04569483;0.039320897;0.025790103;0.01900204;0.01595451;0.007882787;-0.00080757437;0.00019220657;0.00029308084;-0.00080699526;-0.0018675389;0.00447937;0.030183252;0.050718002;0.055562697;0.039508674;0.015492394;-0.0016208057;0;0;0;0;0;0;0;0;0;0
jaw_front;0;0;0;0;0;-0.0012929641;0.012929641;0.025887908;0.032037836;0.025286755;0.012213979;-0.0018654938;-0.00028626516;-0.00019179765;0.00096829166;0.016767979;0.030229596;0.03530723;0.026923236;0.012139073;-0.0015794679;0.0021326751;0.018492727;0.047287416;0.07995895;0.104231164;0.10995799;0.09618098;0.07326376;0.052706685;0.050776612;0.059287548;0.076589204;0.11627067;0.13727559;0.14156048;0.14066114;0.16080466;0.20481074;0.2493035;0.23479177;0.16723609;0.08420488;0.028168486;0.004995327;-0.0035544587;-0.0007776869;0.00008587953;0;0;0;0;0;0;-0.0015315183;0.014298941;0.040005546;0.065096684;0.084448196;0.0939522;0.094212234;0.11088242;0.13796787;0.15887477;0.16761538;0.15741958;0.15305929;0.17086926;0.20620199;0.22192822;0.20773783;0.15900834;0.10881581;0.062899604;0.04166875;0.04325823;0.06874419;0.08423589;0.086571336;0.0634602;0.03568772;0.014079473;0.005486748;-0.00246188;0.018807618;0.036956824;0.04544458;0.033550266;0.034795523;0.051513407;0.07963895;0.077964306;0.05066892;0.013654845;-0.0015601447;0;0;0;0;0;0;0;0;0;-0.0015995062;0.015501256;0.03700692;0.049076572;0.041658726;0.033334136;0.037850685;0.07506444;0.113542296;0.13319677;0.13568203;0.13794018;0.14425425;0.1523894;0.1577416;0.15871252;0.16102841;0.16496027;0.16601942;0.1594926;0.14486445;0.121476606;0.090674475;0.057567913;0.029270608;0.010319857;0.0016030847;-0.0011736869;0.008344628;0.028383186;0.05899924;0.09487683;0.12722424;0.14356254;0.1463015;0.1379168;0.14052467;0.1708509;0.19649467;0.1988489;0.1567767;0.101050146;0.07445039;0.08442745;0.11664873;0.1405991;0.12110446;0.13408658;0.1632713;0.18961059;0.18142337;0.13418677;0.06987731;0.07925249;0.100622185;0.124825895;0.12813225;0.11832769;0.11127125;0.11816308;0.1097841;0.09468076;0.0848275;0.08290953;0.10613279;0.1527439;0.1974671;0.24503434;0.2850246;0.27917525;0.2238808;0.13731897;0.052982904;0.0058732056;-0.0035186755;-0.003311133;-0.0017557594;-0.0008468677;0.00008587953;0;0;0;0;0;0;0;0;0;0
jaw_back;0;0;0;0;0;0;0;0;0.00009913255;-0.0019768195;0.0063614454;0.026503373;0.10737167;0.2066182;0.31099364;0.38023216;0.39918873;0.3448063;0.26007026;0.14534156;0.054883383;0.010035181;-0.0013359038;0;0;0;0;0;-0.00031807233;0.003307952;0.0050891573;0.0043946994;0.010427472;0.049672298;0.081294;0.092341706;0.06769641;0.027773019;-0.0028785549;-0.0008906027;0.009027954;0.01660868;0.019667475;0.014445787;0.0060698823;-0.0024279524;-0.000037108442;0.000015903615;0;0;0;0;0;0;-0.0029262656;0.029342175;0.05777784;0.07108916;0.05558314;0.026479524;-0.0053929165;0.007002363;0.012118557;0.013382895;0.008468677;0.0045643393;0.0005073261;0.004362363;0.0030216877;0.0012722895;-0.000508916;0.000031807253;0.00011132532;-0.0022742175;0.007305061;0.038847238;0.08809543;0.15922171;0.21001256;0.20259088;0.14654122;0.07380869;0.01432916;-0.0066596395;0.04498338;0.12863243;0.19945124;0.20412292;0.1452994;0.052819885;0.008882169;-0.0021430126;0.0067378315;0.04102073;0.092760496;0.15334798;0.19705644;0.19824389;0.1548005;0.095676154;0.038105063;0.0065840976;-0.00089060253;0;0;0;0;0;0.00010496388;-0.0009796629;-0.0035862657;0.0016531812;0.031391088;0.083884686;0.13747855;0.15361726;0.12069308;0.06150114;0.01433446;-0.006140386;-0.004845832;-0.0010146508;0.00012245784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00006361446;-0.0009383135;0.00031277115;0.017046029;0.0509817;0.09444098;0.1114552;0.0936617;0.051601935;0.015879761;-0.0017653016;0;0;0;0;0;0;0;0;0.000047710855;-0.0011927712;0.0062024104;0.013120484;0.016937353;0.013836146;0.0072043384;-0.0007156627;0;0;-0.0014313257;0.013422654;0.037349645;0.055546038;0.05345206;0.033055667;0.005486748;-0.0048665074;-0.0042383145;-0.0014154221;-0.000037108417;0.000015903615;0;0;0;0;0;0;0;0;0;0
jaw_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0018432002;0.0042624003;0.008443483;0.013200566;0.021562733;0.027390497;0.033746827;0.029782593;0.024124239;0.01584339;0.010015624;0.005502495;0.00266993;0.00041336473;-0.00008131765;0;0;0;0;0;0;0;0;0;-0.00012197647;-0.0005421177;0.0037033418;0.007650636;0.019353602;0.030704193;0.05473492;0.07218094;0.10192423;0.09902051;0.10299423;0.08443756;0.07253943;0.06041868;0.044385213;0.03579129;0.028877934;0.03152347;0.03611724;0.04586621;0.050910957;0.053387754;0.04397546;0.042434715;0.043115932;0.058735806;0.07914914;0.118363135;0.14751402;0.17805909;0.16579784;0.14005883;0.10352396;0.079328805;0.06275807;0.05517077;0.044841807;0.03636688;0.027139764;0.018564006;0.012509367;0.012306072;0.020370072;0.039793696;0.069383115;0.10974287;0.1563622;0.19945575;0.21844687;0.20823878;0.16425136;0.116809905;0.07215235;0.041305393;0.019483346;0.006635339;0.00027431143;-0.00025642166;-0.0000029816358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0007006872;-0.0020126123;-0.0019827958;-0.0025642172;-0.002504585;-0.0022660524;0.0025791246;0.006932328;0.016294703;0.01419264;0.0139541095;0.008408246;0.0062465505;0.0034736192;0.0020424284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaw_left;0;0;0;0;0;-0.0011768676;0.011720967;0.024014462;0.030375909;0.024730125;0.012722895;-0.00069975917;-0.000047710855;0;0;0;0;0;0;-0.00071566284;0.005486748;0.029827235;0.06313736;0.07975663;0.07017471;0.03967952;0.010178314;-0.0011848193;0;0;0;-0.0006520482;0.004293976;0.034590364;0.06798795;0.08301687;0.06894218;0.035926268;0.0049301214;-0.0022384343;0.015084581;0.03191856;0.040613864;0.0333976;0.017295184;-0.00072759064;-0.0004612049;0.00003180723;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015919522;0.014245931;0.04800242;0.07913905;0.083698094;0.060841944;0.02131583;0.015960978;0.05249339;0.10308724;0.14970075;0.17982855;0.17354472;0.13887738;0.08841965;0.03594217;0.005884338;-0.0008110844;-0.0018106267;0.0150448205;0.06390551;0.13389015;0.18834892;0.198994;0.15318602;0.088125914;0.035740197;0.006808338;0.014530341;0.037214465;0.05033495;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;0;0;0;0;0;0;0;-0.0015267474;0.014901689;0.034221403;0.045191716;0.03917061;0.021994703;0.00171759;-0.00052481954;0.00009224102;-0.0000063614484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002282964;0.020432964;0.06867261;0.11454182;0.1246446;0.09459867;0.040752225;0.0071375435;-0.0009534219;0;0;0;-0.0016062654;0.015553738;0.037214465;0.05033495;0.044848196;0.02624097;0.003482892;-0.0005089157;0;0;-0.0013836147;0.012373013;0.04230362;0.06385302;0.06425062;0.0430988;0.013247713;-0.0014631328;-0.0015267474;0.012563857;0.055233262;0.11432656;0.15739584;0.15781388;0.11252036;0.055564966;0.016916905;0.00089968956;-0.0016744238;-0.00034760768;0.00012041318;-0.0000068158406;0;0;0;0;0;0;0;0;0;0
corner_right_tight;0;0;0;0;0;-0.0017886268;0.017032774;0.044385403;0.06100627;0.05555133;0.032785304;0.0065459283;0.01083622;0.028999131;0.044860765;0.063152075;0.08461839;0.12577537;0.19286057;0.27805614;0.3320022;0.3322671;0.28960726;0.25984442;0.26890388;0.30271503;0.31327102;0.28116086;0.22162275;0.17590353;0.17425753;0.1806969;0.16605127;0.13088726;0.102641955;0.11180773;0.14996822;0.15359926;0.11767458;0.08403466;0.080514185;0.08796555;0.08098917;0.04815191;0.014691231;-0.0011355183;-0.0008349399;0.0000667952;0;0;0;0;0;0;-0.0011911809;0.011043471;0.03178338;0.053959377;0.06326988;0.06437944;0.062820874;0.059635486;0.061282728;0.070957825;0.112525776;0.18384445;0.24687849;0.26685604;0.24707687;0.19432296;0.14067438;0.09658769;0.06597028;0.054617688;0.06722158;0.0859654;0.12355441;0.16650371;0.19220704;0.16937815;0.11318761;0.045707393;0.022530574;0.053569745;0.11987344;0.17922485;0.19395134;0.17865302;0.15948018;0.14225984;0.12070447;0.08535034;0.036113936;0.0066720974;-0.00087575923;0;0;0;0;0;0;0;0;0;-0.0015362893;0.013592821;0.04809254;0.07722637;0.08095132;0.05682044;0.018948684;0.0011193758;0.024237378;0.057516597;0.08265255;0.09322976;0.0994599;0.1163615;0.1511093;0.19616303;0.2520617;0.31865984;0.37862185;0.40711668;0.38428384;0.3219417;0.23754597;0.14975482;0.07622444;0.027018653;0.00421923;-0.0015474219;0.009351327;0.020127617;0.024992531;0.019927232;0.009462652;-0.0016142173;-0.0010019279;0.00016253498;-0.00042043865;-0.0054575386;0.00032655476;0.0073678824;0.01518292;0.027244275;0.034680434;0.043369;0.06572201;0.072829016;0.05880946;0.06250174;0.07985365;0.10621104;0.111576915;0.10122812;0.08822533;0.09535849;0.11647226;0.121845566;0.09442893;0.08196326;0.08845354;0.117918834;0.15393119;0.17953908;0.18740086;0.21819207;0.26240075;0.3031317;0.29808453;0.23631209;0.16079566;0.10804388;0.086422384;0.07310998;0.05417991;0.02085759;0.0026018305;-0.0017859765;-0.00075224094;0.00007315669;-0.000000000005183989;0;0;0;0;0;0;0;0;0;0
corner_left_tight;0;0;0;0;0;-0.0016364823;0.015652342;0.039921258;0.054493744;0.049205787;0.02894458;0.0041524335;-0.001998846;0.005528415;0.018515626;0.039462045;0.062180765;0.0898117;0.12405481;0.16942433;0.19868451;0.20148769;0.18657844;0.18720464;0.21670188;0.25494573;0.2681223;0.2454564;0.19812064;0.16010465;0.15603305;0.15694061;0.14020099;0.109550856;0.089879245;0.10571453;0.14380449;0.1470997;0.11271318;0.08037726;0.07705456;0.08417677;0.07759376;0.046237115;0.014268194;-0.00096853025;-0.00071248197;0.000055662655;0;0;0;0;0;0;-0.0012245786;0.011310652;0.033069186;0.056018904;0.07322237;0.074808754;0.06834781;0.057678394;0.04883656;0.049193725;0.08506553;0.14386573;0.19832626;0.21819466;0.20172928;0.15855232;0.11435894;0.080316566;0.06362577;0.06460394;0.08601309;0.10898935;0.13969472;0.17042702;0.18581013;0.15815617;0.10421441;0.043204244;0.019339435;0.043951236;0.10335889;0.15926477;0.17676048;0.16390128;0.14271107;0.12225653;0.10183855;0.07222137;0.031319518;0.006211953;-0.00079412066;0;0;0.000048983144;-0.00074393145;0.0008939423;0.009331289;0.029828789;0.052837785;0.07606692;0.09289736;0.10492468;0.11494562;0.11111158;0.08572227;0.05085029;0.022037737;0.014730791;0.034896776;0.059084065;0.07713984;0.08573667;0.09158007;0.10629625;0.12951218;0.16163212;0.20622684;0.26024747;0.30880973;0.33170494;0.3138817;0.26317304;0.19400665;0.122146145;0.0621418;0.021986747;0.0034399524;-0.0004898314;0;0;0;0;0;0;0;0;0;0;0.00004453013;-0.0006308435;0.00006679514;0.011299522;0.023356054;0.042637605;0.04952864;0.04274892;0.022613883;0.029163523;0.05499471;0.09206604;0.096964344;0.09039615;0.08265348;0.090927735;0.111522;0.11664111;0.0902097;0.08062737;0.08848137;0.11354013;0.14375715;0.16468215;0.16949558;0.19665341;0.23183636;0.26013243;0.25030386;0.19544613;0.1335045;0.094351396;0.08053512;0.070266955;0.051939085;0.020008339;0.0025477582;-0.0016110366;-0.0006361444;0.00008110853;-0.0000015903701;0;0;0;0;0;0;0;0;0;0
corner_right_spread;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00007792773;-0.0008794701;-0.0017700726;0.012190121;0.025215184;0.031560726;0.025348773;0.012034266;-0.0012134459;0;0;0;-0.0007718555;0.005536579;0.03725687;0.06293592;0.06998652;0.051335815;0.020157306;0.008520097;0.030766606;0.05401876;0.059110027;0.052170753;0.0318576;0.018327856;0.008649978;0.0053324825;-0.000523229;0;0;0;0;0;0;-0.0006605303;0.0065941704;0.013388727;0.016067956;0.012242074;0.003543857;0.0025411854;0.02017957;0.053131863;0.078399;0.07990561;0.052682854;0.03165498;0.028461803;0.05388517;0.07753253;0.10485176;0.12987211;0.14515376;0.12944128;0.089383096;0.03646461;0.0120787965;0.009729832;0.010723968;0.025528012;0.06931114;0.13296029;0.18861572;0.19748557;0.15982755;0.1019946;0.052590083;0.033468843;0.040803514;0.058323342;0.07781639;0.08789135;0.07639143;0.057221215;0.03311928;0.010898749;-0.0011911809;0;0;0;0;0;0;0;0;0;0;0;-0.0005388146;0.004335008;0.01987491;0.04728098;0.08155693;0.09386394;0.078140356;0.044868555;0.012991665;0.011022319;0.038163427;0.062040485;0.06725718;0.050794404;0.020904668;0.0031249025;-0.0023022068;-0.0015040047;0.00017255444;0.0006980098;0.00040188435;0.00008015418;-0.000010019274;-0.00041858322;0.0035846753;0.013488175;0.030084552;0.053325277;0.07950966;0.099459164;0.10787424;0.105245836;0.10369174;0.11758336;0.13000014;0.12846385;0.098695464;0.0556211;0.02047792;0.016924048;0.036161434;0.061568845;0.06616806;0.048218705;0.0335015;0.031269055;0.037723698;0.034735728;0.019927232;0.0019481928;-0.0018146028;-0.0006679519;0.0000667952;0;0;0;0;0;0.00008906026;-0.001042747;-0.0013099284;0.009815183;0.035416294;0.082555145;0.13524967;0.15853944;0.13756098;0.08762097;0.037635908;0.021792728;0.02712203;0.029517114;0.021433307;0.008373255;-0.0008762893;0;0;0;0;0;0;0;0;0;0
